name,country,city,address,phone,email,rating,review_count,maps_url,category,scraped_at,outreach_sent,digest_sent
Sunset Metal Roofing Specialists,Australia,Launceston,,+61 476 153 461 ,,4.0,4,https://www.google.com/maps/place/Sunset+Metal+Roofing+Specialists/data=!4m7!3m6!1s0x4b58144f7bf8f4fb:0x7426b5931d5b6ad2!8m2!3d-41.4674859!4d146.160852!16s%2Fg%2F11n3m5q1vw!19sChIJ-_T4e08UWEsR0mpbHZO1JnQ?authuser=0&hl=en&rclk=1,roofer,2026-06-30T12:19:35.512686,,
Tas Roof & Rainwater,Australia,Launceston,"Launceston TAS 7250, Australia ",+61 417 162 186 ,,0.0,0,https://www.google.com/maps/place/Tas+Roof+%26+Rainwater/data=!4m7!3m6!1s0xaa70a0daaaaaaaab:0x2a38e98a0cc2cf37!8m2!3d-41.4370992!4d147.1393871!16s%2Fg%2F11y06sdcs!19sChIJq6qqqtqgcKoRN8_CDIrpOCo?authuser=0&hl=en&rclk=1,roofer,2026-06-30T12:19:35.512689,,
Vandervelde Bricklaying Pty Ltd,Australia,Launceston,"62 Meredith Cres, South Launceston TAS 7249, Australia ",,,5.0,1,https://www.google.com/maps/place/Vandervelde+Bricklaying+Pty+Ltd/data=!4m7!3m6!1s0xaa70a6b2d653ffff:0x274e0494530710d1!8m2!3d-41.4571603!4d147.1508743!16s%2Fg%2F11sy733517!19sChIJ__9T1rKmcKoR0RAHU5QETic?authuser=0&hl=en&rclk=1,bricklayer,2026-06-30T12:22:57.943173,,
Tiling Taverna,Australia,Launceston,"37b Brisbane St, Launceston TAS 7250, Australia ",+61 409 674 584 ,,4.8,5,https://www.google.com/maps/place/Tiling+Taverna/data=!4m7!3m6!1s0x85b59b70c51bd61f:0x54f65f0d3abe3634!8m2!3d-41.4350299!4d147.1424242!16s%2Fg%2F11l35s2hl0!19sChIJH9YbxXCbtYURNDa-Og1f9lQ?authuser=0&hl=en&rclk=1,tiler,2026-06-30T12:27:27.433115,,
MONTILE Tile Boutique- Launceston,Australia,Launceston,"55 Boland St, Launceston TAS 7250, Australia ",+61 3 6331 4000 ,,4.5,37,https://www.google.com/maps/place/MONTILE+Tile+Boutique-+Launceston/data=!4m7!3m6!1s0xaa70a6fd2c303df1:0x8f7ea3cbde628500!8m2!3d-41.427391!4d147.1471639!16s%2Fg%2F1pwfx181x!19sChIJ8T0wLP2mcKoRAIVi3sujfo8?authuser=0&hl=en&rclk=1,tiler,2026-06-30T12:27:27.433122,,
Tamar Tiling,Australia,Launceston,"Launceston TAS 7250, Australia ",+61 400 389 495 ,,0.0,0,https://www.google.com/maps/place/Tamar+Tiling/data=!4m7!3m6!1s0xaa70a73021e26e3f:0xe09622ae9758cf7c!8m2!3d-41.439068!4d147.1357671!16s%2Fg%2F11jsf23n8g!19sChIJP27iITCncKoRfM9Yl64iluA?authuser=0&hl=en&rclk=1,tiler,2026-06-30T12:27:27.433124,,
PlastaMasta Launceston,Australia,Launceston,"43 Forster St, Invermay TAS 7248, Australia ",+61 3 6334 3766 ,,5.0,8,https://www.google.com/maps/place/PlastaMasta+Launceston/data=!4m7!3m6!1s0xaa70a71af68091f9:0xd95f4dba205faba5!8m2!3d-41.425536!4d147.1328387!16s%2Fg%2F1v6l8qyq!19sChIJ-ZGA9hqncKoRpatfILpNX9k?authuser=0&hl=en&rclk=1,plasterer,2026-06-30T12:35:55.004141,,
SOLID PLASTERING,Australia,Launceston,"13 Fort St, Riverside TAS 7250, Australia ",+61 418 816 210 ,,5.0,1,https://www.google.com/maps/place/SOLID+PLASTERING/data=!4m7!3m6!1s0xaa7a1eb6beb5f1d3:0x2d0ada9a3eab52b5!8m2!3d-41.4083374!4d147.0867281!16s%2Fg%2F11b63bxdlx!19sChIJ0_G1vrYeeqoRtVKrPpraCi0?authuser=0&hl=en&rclk=1,plasterer,2026-06-30T12:35:55.004148,,
Corner To Corner Landscaping,Canada,Moncton,"47 Renfrew St, Moncton, NB E1A 2R1, Canada ",+1 506-588-6612 ,,4.7,23,https://www.google.com/maps/place/Corner+To+Corner+Landscaping/data=!4m7!3m6!1s0x4ca0b93fd81a9fc5:0xbff9455ef549809c!8m2!3d46.1009553!4d-64.7704773!16s%2Fg%2F11t75lwrs5!19sChIJxZ8a2D-5oEwRnIBJ9V5F-b8?authuser=0&hl=en&rclk=1,landscaper,2026-07-01T09:51:01.906822,,
Andre's Locksmith Svc,Canada,Moncton,"10 McNulty Ave, Lakeville, NB E1H 1H2, Canada ",+1 506-860-0643 ,,4.6,21,https://www.google.com/maps/place/Andre%27s+Locksmith+Svc/data=!4m7!3m6!1s0x4ca095ff56b1e78b:0x7aa3736189cff311!8m2!3d46.1608327!4d-64.6783191!16s%2Fg%2F11b5w9h7_r!19sChIJi-exVv-VoEwREfPPiWFzo3o?authuser=0&hl=en&rclk=1,locksmith,2026-07-01T09:57:23.243623,,
Moncton Handyman Services,Canada,Moncton,,+1 506-866-5916 ,,3.0,4,https://www.google.com/maps/place/Moncton+Handyman+Services/data=!4m7!3m6!1s0x4ca0b8bf2e9408af:0xc098ba19801ade79!8m2!3d62.6573279!4d-95.989235!16s%2Fg%2F1tdbqgkl!19sChIJrwiULr-4oEwRed4agBm6mMA?authuser=0&hl=en&rclk=1,handyman,2026-07-01T10:05:50.267217,,
Troy Collin Handyman Services,Canada,Moncton,"1230 Shediac Rd #34, Moncton, NB E1A 6Z9, Canada ",+1 506-688-4446 ,,5.0,1,https://www.google.com/maps/place/Troy+Collin+Handyman+Services/data=!4m7!3m6!1s0x4ca0bf1a1fdbc661:0x2cde65313fc84634!8m2!3d46.1189525!4d-64.7144304!16s%2Fg%2F11q2k32pq9!19sChIJYcbbHxq_oEwRNEbIPzFl3iw?authuser=0&hl=en&rclk=1,handyman,2026-07-01T10:05:50.267225,,
IRL's @ Home Renovation,Canada,Moncton,"29 Glendalea Crescent, Moncton, NB E1G 1E4, Canada ",+1 506-321-1733 ,,4.5,4,https://www.google.com/maps/place/IRL%27s+@+Home+Renovation/data=!4m7!3m6!1s0x4ca0c1ca2a32ee07:0x140985c499054d8c!8m2!3d46.1239901!4d-64.8477643!16s%2Fg%2F11sfs5d0cd!19sChIJB-4yKsrBoEwRjE0FmcSFCRQ?authuser=0&hl=en&rclk=1,handyman,2026-07-01T10:05:50.267228,,
King Of The Road Driving Academy Inc,Canada,Moncton,"236 St. George St, Moncton, NB E1C 1W1, Canada ",+1 506-232-4320 ,,4.7,84,https://www.google.com/maps/place/King+Of+The+Road+Driving+Academy+Inc/data=!4m7!3m6!1s0x4ca0b951f3a53e3d:0xff7b13fe8465650c!8m2!3d46.0908725!4d-64.7826756!16s%2Fg%2F11kj24zk5z!19sChIJPT6l81G5oEwRDGVlhP4Te_8?authuser=0&hl=en&rclk=1,driving instructor,2026-07-01T10:12:46.625512,,
No Limits Tree Experts Inc.,Canada,Moncton,"1359 NB-114, Lower Coverdale, NB E1J 1C5, Canada ",+1 506-609-8733 ,,4.9,46,https://www.google.com/maps/place/No+Limits+Tree+Experts+Inc./data=!4m7!3m6!1s0x4ca0b928c14c86f5:0xab399c896e7f7e7!8m2!3d46.0365134!4d-64.719163!16s%2Fg%2F11g24g9n78!19sChIJ9YZMwSi5oEwR5_fnlsiZswo?authuser=0&hl=en&rclk=1,tree surgeon,2026-07-01T10:22:10.733580,,
Live Line Trees & Services,Canada,Moncton,,+1 506-233-9858 ,,5.0,7,https://www.google.com/maps/place/Live+Line+Trees+%26+Services/data=!4m7!3m6!1s0x8042db6cc252369b:0xc23981454cc5b7ba!8m2!3d46.254029!4d-64.6472155!16s%2Fg%2F11vqwxqmhn!19sChIJmzZSwmzbQoARurfFTEWBOcI?authuser=0&hl=en&rclk=1,tree surgeon,2026-07-01T10:22:10.733588,,
Nettoyage Acadien,Canada,Moncton,"105 Maple St, Moncton, NB E1C 6A2, Canada ",+1 506-850-5707 ,,5.0,1,https://www.google.com/maps/place/Nettoyage+Acadien/data=!4m7!3m6!1s0x4ca0b9a8ae50f385:0x5db4e66e6eed9e29!8m2!3d46.1001557!4d-64.794134!16s%2Fg%2F11j37x85xh!19sChIJhfNQrqi5oEwRKZ7tbm7mtF0?authuser=0&hl=en&rclk=1,carpet cleaner,2026-07-01T10:30:09.398778,,
Moncton Peachy Klean Services,Canada,Moncton,,+1 506-874-1197 ,,5.0,36,https://www.google.com/maps/place/Moncton+Peachy+Klean+Services/data=!4m7!3m6!1s0xa09d4491231703cd:0xf41002497bd85c1!8m2!3d46.2142534!4d-64.5223301!16s%2Fg%2F11vy5xglv3!19sChIJzQMXI5FEnaARwYW9lyQAQQ8?authuser=0&hl=en&rclk=1,carpet cleaner,2026-07-01T10:30:09.398790,,
Atlantic Window Cleaning Inc.,Canada,Moncton,"Moncton, NB E1C 0R9, Canada ",+1 506-381-0010 ,,4.0,4,https://www.google.com/maps/place/Atlantic+Window+Cleaning+Inc./data=!4m7!3m6!1s0x4ca0b900c8f4c67b:0xe9fcb18d3256eb47!8m2!3d46.0878613!4d-64.7783573!16s%2Fg%2F11gnphxf0b!19sChIJe8b0yAC5oEwRR-tWMo2x_Ok?authuser=0&hl=en&rclk=1,window cleaner,2026-07-01T10:36:43.149224,,
Fundy Roofing Ltd,Canada,Saint John,"15 Frederick St, Saint John, NB E2J 2A8, Canada ",+1 506-657-8061 ,,4.6,17,https://www.google.com/maps/place/Fundy+Roofing+Ltd/data=!4m7!3m6!1s0x4ca7b373ad56859b:0xeb479b26c97f329f!8m2!3d45.2849812!4d-66.050838!16s%2Fg%2F1pzv_z05m!19sChIJm4VWrXOzp0wRnzJ_ySabR-s?authuser=0&hl=en&rclk=1,roofer,2026-07-01T10:51:31.545458,,
Big John&Sons Roofing And Siding,Canada,Saint John,"15 Morgan Rd, Saint John, NB E2H 2B2, Canada ",+1 506-285-5646 ,,4.0,4,https://www.google.com/maps/place/Big+John%26Sons+Roofing+And+Siding/data=!4m7!3m6!1s0x4ca7b28bf3f13ebd:0xc6ff7a225fc55384!8m2!3d45.3233368!4d-66.0123483!16s%2Fg%2F11pkb7lkpl!19sChIJvT7x84uyp0wRhFPFXyJ6_8Y?authuser=0&hl=en&rclk=1,roofer,2026-07-01T10:51:31.545466,,
Beers Roofing,Canada,Saint John,"93 Champlain Dr, Saint John, NB E2J 3E3, Canada ",+1 506-849-7670 ,,5.0,8,https://www.google.com/maps/place/Beers+Roofing/data=!4m7!3m6!1s0x4ca7ab28b367343b:0x445e7d3fe4786927!8m2!3d45.2918596!4d-66.0037094!16s%2Fg%2F1tl1n11f!19sChIJOzRnsyirp0wRJ2l45D99XkQ?authuser=0&hl=en&rclk=1,roofer,2026-07-01T10:51:31.545469,,
Wildwood Masonry Ltd,Canada,Saint John,"875 Bayside Dr, Saint John, NB E2L 3V9, Canada ",+1 506-632-1034 ,,5.0,1,https://www.google.com/maps/place/Wildwood+Masonry+Ltd/data=!4m7!3m6!1s0x4ca7b3ec8b550a6b:0xc2bcff2608babd21!8m2!3d45.2734729!4d-66.0089465!16s%2Fg%2F11cn9lkxpg!19sChIJawpVi-yzp0wRIb26CCb_vMI?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T11:03:34.423458,,
Debortoli Masonry,Canada,Saint John,"30 Fisherman's, Saint John, NB E2M 3G9, Canada ",+1 506-654-1570 ,,0.0,0,https://www.google.com/maps/place/Debortoli+Masonry/data=!4m7!3m6!1s0x4ca7b5b927ad0be1:0x41eeadcdef32f975!8m2!3d45.2427816!4d-66.0950313!16s%2Fg%2F11ftnbx94m!19sChIJ4QutJ7m1p0wRdfky782t7kE?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T11:03:34.423464,,
Heritage Masonry,Canada,Saint John,"Wentworth St, Saint John, NB E2L 1P3, Canada ",,,0.0,0,https://www.google.com/maps/place/Heritage+Masonry/data=!4m7!3m6!1s0x4ca7b300165d24a7:0x6c07fbb2bd73e11d!8m2!3d45.2713373!4d-66.0525526!16s%2Fg%2F11zkmx9k1t!19sChIJpyRdFgCzp0wRHeFzvbL7B2w?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T11:03:34.423466,,
CSK Masonry Ltd,Canada,Saint John,"Stn Main, Saint John, NB E2J 2B4, Canada ",+1 506-847-1939 ,,5.0,1,https://www.google.com/maps/place/CSK+Masonry+Ltd/data=!4m7!3m6!1s0x4ca7b30cd6aaaaab:0xdcdf4615b0ee7f42!8m2!3d45.2878008!4d-66.0478147!16s%2Fg%2F11b5wmpd17!19sChIJq6qq1gyzp0wRQn_usBVG39w?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T11:03:34.423468,,
First Choice Masonry,Canada,Saint John,"154 Mallette Rd, Saint John, NB E2N 1G5, Canada ",+1 506-313-0749 ,,0.0,0,https://www.google.com/maps/place/First+Choice+Masonry/data=!4m7!3m6!1s0x4ca7b200ca8ce353:0x42e6d0e5abb9131c!8m2!3d45.3241587!4d-65.9505712!16s%2Fg%2F11j00sb3bb!19sChIJU-OMygCyp0wRHBO5q-XQ5kI?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T11:03:34.423470,,
saint john chimney,Canada,Saint John,"673 Greystone Terrace #5, Saint John, NB E2M 3S6, Canada ",+1 506-864-0826 ,,1.0,3,https://www.google.com/maps/place/saint+john+chimney/data=!4m7!3m6!1s0x4ca7b5eb589358c3:0x9464d0b7d70afd93!8m2!3d45.2547596!4d-66.0986549!16s%2Fg%2F11p_5x__pk!19sChIJw1iTWOu1p0wRk_0K17fQZJQ?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T11:03:34.423471,,
Atlantis Masonry Ltd,Canada,Saint John,"10 Wellington Ct, Quispamsis, NB E2E 0H4, Canada ",+1 506-847-5248 ,,5.0,1,https://www.google.com/maps/place/Atlantis+Masonry+Ltd/data=!4m7!3m6!1s0x4ca7b37c911da28b:0x66e602b62ab8c317!8m2!3d45.4133949!4d-65.9744184!16s%2Fg%2F1hc2d63n0!19sChIJi6IdkXyzp0wRF8O4KrYC5mY?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T11:03:34.423473,,
Scholten's Landscape Ltd,Canada,Saint John,"9 Simpson Dr, Saint John, NB E2H 1X8, Canada ",+1 506-633-6156 ,,4.7,3,https://www.google.com/maps/place/Scholten%27s+Landscape+Ltd/data=!4m7!3m6!1s0x4ca7b30ec3995865:0x4eec556b57ca0ebd!8m2!3d45.3151064!4d-66.0233603!16s%2Fg%2F1tsjd7p2!19sChIJZViZww6zp0wRvQ7KV2tV7E4?authuser=0&hl=en&rclk=1,landscaper,2026-07-01T11:25:45.303219,,
Greenway Landscaping Inc,Canada,Saint John,"560 Somerset St, Saint John, NB E2K 2Y7, Canada ",+1 506-648-0418 ,,2.3,3,https://www.google.com/maps/place/Greenway+Landscaping+Inc/data=!4m7!3m6!1s0x4ca7b34f137064db:0x2f0cfed0c6285a19!8m2!3d45.2882782!4d-66.0814618!16s%2Fg%2F11b5wkjmns!19sChIJ22RwE0-zp0wRGVooxtD-DC8?authuser=0&hl=en&rclk=1,landscaper,2026-07-01T11:25:45.303226,,
Greenway Landscaping Inc,Canada,Saint John,"251 Cranston Ave, Saint John, NB E2K 3N3, Canada ",+1 506-648-0418 ,,5.0,4,https://www.google.com/maps/place/Greenway+Landscaping+Inc/data=!4m7!3m6!1s0x4ca7b342a6d9d003:0x1d85dc7e40e401ee!8m2!3d45.2849989!4d-66.0725648!16s%2Fg%2F1tglmhkm!19sChIJA9DZpkKzp0wR7gHkQH7chR0?authuser=0&hl=en&rclk=1,landscaper,2026-07-01T11:25:45.303229,,
All Terrain Landscaping,Canada,Saint John,"39 Daniel Ave, Saint John, NB E2K 2A7, Canada ",+1 506-651-4900 ,,3.7,3,https://www.google.com/maps/place/All+Terrain+Landscaping/data=!4m7!3m6!1s0x4ca64d8cf0fbb3eb:0xcc5b9b5b60188d5e!8m2!3d45.2974449!4d-66.1013015!16s%2Fg%2F11h4djcjvd!19sChIJ67P78IxNpkwRXo0YYFubW8w?authuser=0&hl=en&rclk=1,landscaper,2026-07-01T11:25:45.303235,,
McKee For Keys Limited,Canada,Saint John,"101 Princess St, Saint John, NB E2L 1K5, Canada ",+1 506-658-1654 ,,4.5,65,https://www.google.com/maps/place/McKee+For+Keys+Limited/data=!4m7!3m6!1s0x4ca7b37dda20d747:0x6bb5a3b7918c67a6!8m2!3d45.2718965!4d-66.0593838!16s%2Fg%2F1tg2d2jh!19sChIJR9cg2n2zp0wRpmeMkbejtWs?authuser=0&hl=en&rclk=1,locksmith,2026-07-01T11:32:09.060489,,
Baytown Hardware Ltd,Canada,Saint John,"157 Prince Edward St, Saint John, NB E2L 3S3, Canada ",+1 506-632-9323 ,,4.3,10,https://www.google.com/maps/place/Baytown+Hardware+Ltd/data=!4m7!3m6!1s0x4ca7b37a03f57d31:0xc7cacc02f9649f22!8m2!3d45.2781751!4d-66.0537678!16s%2Fg%2F1tdg7d6v!19sChIJMX31A3qzp0wRIp9k-QLMysc?authuser=0&hl=en&rclk=1,locksmith,2026-07-01T11:32:09.060496,,
Kp Hunter & Company,Canada,Saint John,"184 Hunter Lake Rd, Rothesay, NB E2S 3B5, Canada ",+1 506-333-5745 ,,5.0,12,https://www.google.com/maps/place/Kp+Hunter+%26+Company/data=!4m7!3m6!1s0x4ca7abfe55c139c7:0x9b1a499bb87f99a!8m2!3d45.3977698!4d-65.885809!16s%2Fg%2F11r_mjk3y8!19sChIJxznBVf6rp0wRmvmHu5mksQk?authuser=0&hl=en&rclk=1,handyman,2026-07-01T11:41:33.138501,,
PortCityHandymanysj,Canada,Saint John,"160 Anglin Dr, Saint John, NB E2K 3R1, Canada ",+1 506-650-2425 ,,0.0,0,https://www.google.com/maps/place/PortCityHandymanysj/data=!4m7!3m6!1s0x4ca7b3b548943619:0x1cf4e8bf8dc5fc8f!8m2!3d45.2894563!4d-66.0673298!16s%2Fg%2F11y3j539vv!19sChIJGTaUSLWzp0wRj_zFjb_o9Bw?authuser=0&hl=en&rclk=1,handyman,2026-07-01T11:41:33.138509,,
Kv Handyman Services ltd,Canada,Saint John,"108 Manners Sutton Rd, Saint John, NB E2K 2E1, Canada ",+1 506-285-3565 ,,0.0,0,https://www.google.com/maps/place/Kv+Handyman+Services+ltd/data=!4m7!3m6!1s0x4ca64d850685be3d:0x4cd8b6054a9a10eb!8m2!3d45.30041!4d-66.1073!16s%2Fg%2F11mckykmdm!19sChIJPb6FBoVNpkwR6xCaSgW22Ew?authuser=0&hl=en&rclk=1,handyman,2026-07-01T11:41:33.138512,,
Douglas Home Improvements & More Ltd,Canada,Saint John,"1118 Old Black River Rd, Saint John, NB E2J 4T5, Canada ",+1 506-653-8813 ,,5.0,4,https://www.google.com/maps/place/Douglas+Home+Improvements+%26+More+Ltd/data=!4m7!3m6!1s0x4ca7b12f3e82cdab:0xd55ea3f7ef9c034a!8m2!3d45.2671923!4d-65.9764672!16s%2Fg%2F1tdqn7r0!19sChIJq82CPi-xp0wRSgOc7_ejXtU?authuser=0&hl=en&rclk=1,handyman,2026-07-01T11:41:33.138515,,
The Grime Family,Canada,Saint John,"156 Westmorland Rd Ste 310, Saint John, NB E2J 2L3, Canada ",+1 506-607-6708 ,,5.0,8,https://www.google.com/maps/place/The+Grime+Family/data=!4m7!3m6!1s0x4ca7b5108737a669:0xbe80c559d6a0d0a1!8m2!3d45.2924298!4d-66.0359848!16s%2Fg%2F11sdzp34jf!19sChIJaaY3hxC1p0wRodCg1lnFgL4?authuser=0&hl=en&rclk=1,carpet cleaner,2026-07-01T12:00:19.394696,,
Able Window Shine Ltd,Canada,Saint John,"140 Chelsea Dr, Quispamsis, NB E2E 5Z9, Canada ",+1 506-652-5343 ,,5.0,12,https://www.google.com/maps/place/Able+Window+Shine+Ltd/data=!4m7!3m6!1s0x4ca655b6143d2aa9:0x427227491b0dbe35!8m2!3d45.4286239!4d-65.9974014!16s%2Fg%2F11h6c4h3rm!19sChIJqSo9FLZVpkwRNb4NG0knckI?authuser=0&hl=en&rclk=1,window cleaner,2026-07-01T12:08:13.448015,,
Bayside Aqua Cleaning Services,Canada,Saint John,"56 Birchwood Pl, Saint John, NB E2M 5G5, Canada ",+1 506-321-0873 ,,5.0,4,https://www.google.com/maps/place/Bayside+Aqua+Cleaning+Services/data=!4m7!3m6!1s0x4ca7b562249ba5bd:0x16d0163177e1c41e!8m2!3d45.2269198!4d-66.1652704!16s%2Fg%2F11rtr5xx3r!19sChIJvaWbJGK1p0wRHsThdzEW0BY?authuser=0&hl=en&rclk=1,window cleaner,2026-07-01T12:08:13.448022,,
Munro Exterior Cleaning Ltd.,Canada,Saint John,"18 Timberlee Manor Rd, Grand Bay-Westfield, NB E5K 3E4, Canada ",+1 506-886-1411 ,,5.0,4,https://www.google.com/maps/place/Munro+Exterior+Cleaning+Ltd./data=!4m7!3m6!1s0x837af1782cc983a1:0xa5de6b3ffbc57189!8m2!3d45.339413!4d-66.224764!16s%2Fg%2F11l6qhpkyw!19sChIJoYPJLHjxeoMRiXHF-z9r3qU?authuser=0&hl=en&rclk=1,window cleaner,2026-07-01T12:08:13.448026,,
Brick & Mortar Masonry,Canada,Red Deer,"36 Kirby St, Red Deer, AB T4P 3M9, Canada ",,,5.0,2,https://www.google.com/maps/place/Brick+%26+Mortar+Masonry/data=!4m7!3m6!1s0x5374550153b36d49:0x3e0084bd4433b27a!8m2!3d52.3082478!4d-113.822207!16s%2Fg%2F11ggs54x5_!19sChIJSW2zUwFVdFMRerIzRL2EAD4?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T12:31:17.634792,,
P C Masonry Ltd,Canada,Red Deer,"5339 45 Ave, Red Deer, AB T4N 3L6, Canada ",+1 403-348-7237 ,,3.0,2,https://www.google.com/maps/place/P+C+Masonry+Ltd/data=!4m7!3m6!1s0x537456f0be60cf33:0x8dcc3f6e2a8449e7!8m2!3d52.2735147!4d-113.8010702!16s%2Fg%2F1tk22m36!19sChIJM89gvvBWdFMR50mEKm4_zI0?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T12:31:17.634803,,
Roma Mia Masonry Ltd,Canada,Red Deer,"57 Allard Crescent, Red Deer, AB T4R 3J2, Canada ",+1 403-304-6625 ,,5.0,3,https://www.google.com/maps/place/Roma+Mia+Masonry+Ltd/data=!4m7!3m6!1s0x537456f2fa10c245:0x657a5e9b46656134!8m2!3d52.2413281!4d-113.7832682!16s%2Fg%2F1tn05gtl!19sChIJRcIQ-vJWdFMRNGFlRpteemU?authuser=0&hl=en&rclk=1,bricklayer,2026-07-01T12:31:17.634807,,
Long Run Renovations & Repairs,Canada,Red Deer,"160 Dixon Crescent, Red Deer, AB T4R 2H5, Canada ",+1 403-341-9941 ,,4.8,79,https://www.google.com/maps/place/Long+Run+Renovations+%26+Repairs/data=!4m7!3m6!1s0x5374566610dda799:0xc4fa83736733d781!8m2!3d52.2525435!4d-113.763988!16s%2Fg%2F1hc7jv1v2!19sChIJmafdEGZWdFMRgdczZ3OD-sQ?authuser=0&hl=en&rclk=1,tiler,2026-07-01T12:38:15.353652,,
MayLynn Contracting,Canada,Red Deer,"85 Erickson Dr, Red Deer, AB T4R 1X8, Canada ",+1 403-304-8261 ,,5.0,32,https://www.google.com/maps/place/MayLynn+Contracting/data=!4m7!3m6!1s0x48ab5c8f6cec199b:0xd32673d3b2a0b95!8m2!3d52.2650203!4d-113.771292!16s%2Fg%2F11rpdb1xdf!19sChIJmxnsbI9cq0gRlQsqOz1nMg0?authuser=0&hl=en&rclk=1,tiler,2026-07-01T12:38:15.353659,,
The Key Hole,Canada,Red Deer,"5017 49 St, Red Deer, AB T4N 1V4, Canada ",+1 403-343-6644 ,,4.6,109,https://www.google.com/maps/place/The+Key+Hole/data=!4m7!3m6!1s0x4165488beb7e1cf3:0x2409895735cde414!8m2!3d52.2677981!4d-113.8157918!16s%2Fg%2F11b5wmpljd!19sChIJ8xx-64tIZUERFOTNNVeJCSQ?authuser=0&hl=en&rclk=1,locksmith,2026-07-01T12:59:21.836032,,
Red Deer Auto Keys & Lockout,Canada,Red Deer,,+1 587-731-1493 ,,5.0,15,https://www.google.com/maps/place/Red+Deer+Auto+Keys+%26+Lockout/data=!4m7!3m6!1s0xa873077868e8849d:0x182507c6248a7a6f!8m2!3d52.2630684!4d-113.9257329!16s%2Fg%2F11z2vx4skt!19sChIJnYToaHgHc6gRb3qKJMYHJRg?authuser=0&hl=en&rclk=1,locksmith,2026-07-01T12:59:21.836039,,
Bennys handyman,Canada,Red Deer,"3792 50 Ave, Red Deer, AB T4N 1V9, Canada ",+1 403-392-3430 ,,1.0,1,https://www.google.com/maps/place/Bennys+handyman/data=!4m7!3m6!1s0x5374576ba87a534f:0xc8386de16f339622!8m2!3d52.2595566!4d-113.8145634!16s%2Fg%2F11y18tn9rt!19sChIJT1N6qGtXdFMRIpYzb-FtOMg?authuser=0&hl=en&rclk=1,handyman,2026-07-01T13:09:57.826081,,
The Creative Handyman,Canada,Red Deer,"39 St, Red Deer, AB T4N 0M6, Canada ",+1 437-254-4970 ,,0.0,0,https://www.google.com/maps/place/The+Creative+Handyman/data=!4m7!3m6!1s0x20b3c269e5e79aa3:0x216bcd4d2197f56b!8m2!3d52.2584406!4d-113.7896256!16s%2Fg%2F11npfvwz0x!19sChIJo5rn5WnCsyARa_WXIU3NayE?authuser=0&hl=en&rclk=1,handyman,2026-07-01T13:09:57.826089,,
Tim's Trims Custom Tree Services,Canada,Red Deer,"20 Norquay St, Red Deer, AB T4P 2C1, Canada ",+1 403-350-3326 ,,5.0,16,https://www.google.com/maps/place/Tim%27s+Trims+Custom+Tree+Services/data=!4m7!3m6!1s0x53745594057261b3:0x2c70ab91e68a035c!8m2!3d52.3010718!4d-113.8189691!16s%2Fg%2F11v0s4h_50!19sChIJs2FyBZRVdFMRXAOK5pGrcCw?authuser=0&hl=en&rclk=1,tree surgeon,2026-07-01T13:23:51.210351,,
Lopez Handyman,USA,Bakersfield,"5710 Danbury Ct, Bakersfield, CA 93312 ",(661) 825-6540 ,,4.4,13,https://www.google.com/maps/place/Lopez+Handyman/data=!4m7!3m6!1s0x80ea4370991db6dd:0xb6845308afad097e!8m2!3d35.4119657!4d-119.1236411!16s%2Fg%2F11hkc8qmyk!19sChIJ3bYdmXBD6oARfgmtrwhThLY?authuser=0&hl=en&rclk=1,handyman,2026-07-02T09:31:10.159573,,
J Handyman,USA,Bakersfield,"5220 Ederia Way, Bakersfield, CA 93313 ",(661) 440-0180 ,,4.8,20,https://www.google.com/maps/place/J+Handyman/data=!4m7!3m6!1s0x80ea41bbf861de5b:0x5723021bbe66727a!8m2!3d35.290386!4d-119.061694!16s%2Fg%2F11f6dm_l5j!19sChIJW95h-LtB6oARenJmvhsCI1c?authuser=0&hl=en&rclk=1,handyman,2026-07-02T09:31:10.159584,,
Siene'S Handyman Services,USA,Bakersfield,"9150 S Union Ave, Bakersfield, CA 93307 ",(661) 444-2231 ,,4.8,4,https://www.google.com/maps/place/Siene%27S+Handyman+Services/data=!4m7!3m6!1s0x80ea154ce9734003:0x9ed9b5b7916951f7!8m2!3d35.27155!4d-119.0026!16s%2Fg%2F11vqkznwr2!19sChIJA0Bz6UwV6oAR91Fpkbe12Z4?authuser=0&hl=en&rclk=1,handyman,2026-07-02T09:31:10.159593,,
Schroeder & Son's Maintenance Services LLC,USA,Bakersfield,"Paddock Ave, Bakersfield, CA 93312 ",(661) 744-7208 ,,5.0,15,https://www.google.com/maps/place/Schroeder+%26+Son%27s+Maintenance+Services+LLC/data=!4m7!3m6!1s0x80ea432e5f7b8681:0xd06bb890de148cd7!8m2!3d35.3884223!4d-119.1275929!16s%2Fg%2F11j38k3d34!19sChIJgYZ7Xy5D6oAR14wU3pC4a9A?authuser=0&hl=en&rclk=1,handyman,2026-07-02T09:31:10.159597,,
